Invoice ID,Date,Time,Branch,City,Customer type,Gender,Product Line,Unit Price,Quantity,Cost,Tax 5%,Total Cost,Payment Mode,Gross Income,Gross Margin Percentage,Rating
597-78-7908,18-02-2019,19:39:00,C,Pune,Normal,Male,Fashion accessories,90.22,3,270.66,13.533,284.193,Cash,13.533,4.761904762,6.2
354-39-5160,18-02-2019,15:39:00,A,Mumbai,Member,Female,Home and lifestyle,34.42,6,206.52,10.326,216.846,Cash,10.326,4.761904762,9.8
278-97-7759,18-02-2019,20:29:00,A,Mumbai,Member,Female,Electronic accessories,62.48,1,62.48,3.124,65.604,Cash,3.124,4.761904762,4.7
787-15-1757,18-02-2019,16:28:00,C,Pune,Member,Male,Health and beauty,44.07,4,176.28,8.814,185.094,E-wallet,8.814,4.761904762,8.4
764-44-8999,18-02-2019,14:42:00,B,Nashik,Normal,Female,Health and beauty,14.76,2,29.52,1.476,30.996,E-wallet,1.476,4.761904762,4.3
652-49-6720,18-02-2019,11:40:00,C,Pune,Member,Female,Electronic accessories,60.95,1,60.95,3.0475,63.9975,E-wallet,3.0475,4.761904762,5.9
849-09-3807,18-02-2019,13:28:00,A,Mumbai,Member,Female,Fashion accessories,88.34,7,618.38,30.919,649.299,Cash,30.919,4.761904762,6.6
272-27-9238,19-02-2019,16:23:00,C,Pune,Normal,Female,Food and beverages,41.24,4,164.96,8.248,173.208,Cash,8.248,4.761904762,7.1
752-23-3760,19-02-2019,19:29:00,B,Nashik,Member,Female,Sports and travel,64.08,7,448.56,22.428,470.988,Credit Card,22.428,4.761904762,7.3
868-06-0466,19-02-2019,19:38:00,A,Mumbai,Member,Male,Electronic accessories,69.58,9,626.22,31.311,657.531,Credit Card,31.311,4.761904762,7.8
183-21-3799,19-02-2019,15:14:00,C,Pune,Normal,Female,Electronic accessories,77.63,9,698.67,34.9335,733.6035,E-wallet,34.9335,4.761904762,7.2
629-42-4133,19-02-2019,19:24:00,C,Pune,Normal,Male,Health and beauty,21.8,8,174.4,8.72,183.12,Cash,8.72,4.761904762,8.3
886-77-9084,19-02-2019,11:33:00,C,Pune,Normal,Male,Electronic accessories,71.89,8,575.12,28.756,603.876,E-wallet,28.756,4.761904762,5.5
409-33-9708,19-02-2019,10:12:00,A,Mumbai,Normal,Female,Fashion accessories,98.48,2,196.96,9.848,206.808,E-wallet,9.848,4.761904762,9.2
449-16-6770,19-02-2019,14:53:00,A,Mumbai,Normal,Male,Health and beauty,50.79,5,253.95,12.6975,266.6475,Credit Card,12.6975,4.761904762,5.3
384-59-6655,19-02-2019,15:07:00,A,Mumbai,Member,Female,Food and beverages,98.66,9,887.94,44.397,932.337,Cash,44.397,4.761904762,8.4
692-92-5582,20-02-2019,13:27:00,B,Nashik,Member,Female,Food and beverages,54.84,3,164.52,8.226,172.746,Credit Card,8.226,4.761904762,5.9
782-95-9291,20-02-2019,15:55:00,A,Mumbai,Member,Male,Food and beverages,92.29,5,461.45,23.0725,484.5225,Credit Card,23.0725,4.761904762,9
548-46-9322,20-02-2019,15:24:00,B,Nashik,Normal,Male,Food and beverages,39.9,10,399,19.95,418.95,Credit Card,19.95,4.761904762,5.9
498-41-1961,20-02-2019,18:01:00,B,Nashik,Normal,Male,Health and beauty,66.68,5,333.4,16.67,350.07,Cash,16.67,4.761904762,7.6
725-56-0833,20-02-2019,16:49:00,A,Mumbai,Normal,Female,Health and beauty,32.32,10,323.2,16.16,339.36,Credit Card,16.16,4.761904762,10
458-61-0011,20-02-2019,18:43:00,B,Nashik,Normal,Male,Food and beverages,60.3,4,241.2,12.06,253.26,Cash,12.06,4.761904762,5.8
779-42-2410,20-02-2019,13:06:00,B,Nashik,Member,Male,Food and beverages,57.74,3,173.22,8.661,181.881,E-wallet,8.661,4.761904762,7.7
546-80-2899,20-02-2019,15:29:00,A,Mumbai,Member,Male,Home and lifestyle,37.69,2,75.38,3.769,79.149,E-wallet,3.769,4.761904762,9.5
848-95-6252,20-02-2019,13:24:00,C,Pune,Member,Female,Home and lifestyle,86.27,1,86.27,4.3135,90.5835,E-wallet,4.3135,4.761904762,7
311-13-6971,20-02-2019,15:18:00,B,Nashik,Member,Male,Sports and travel,31.99,10,319.9,15.995,335.895,Credit Card,15.995,4.761904762,9.9
319-74-2561,21-02-2019,16:55:00,A,Mumbai,Member,Female,Electronic accessories,94.64,3,283.92,14.196,298.116,Cash,14.196,4.761904762,5.5
279-62-1445,21-02-2019,12:38:00,C,Pune,Member,Female,Fashion accessories,12.54,1,12.54,0.627,13.167,Cash,0.627,4.761904762,8.2
269-04-5750,21-02-2019,18:31:00,B,Nashik,Member,Male,Fashion accessories,73.82,4,295.28,14.764,310.044,Cash,14.764,4.761904762,6.7
714-02-3114,21-02-2019,11:39:00,C,Pune,Normal,Female,Sports and travel,98.8,2,197.6,9.88,207.48,Cash,9.88,4.761904762,7.7
389-70-2397,21-02-2019,10:26:00,C,Pune,Normal,Female,Health and beauty,83.66,5,418.3,20.915,439.215,Cash,20.915,4.761904762,7.2
503-21-4385,21-02-2019,12:40:00,B,Nashik,Member,Male,Health and beauty,39.91,3,119.73,5.9865,125.7165,E-wallet,5.9865,4.761904762,9.3
488-25-4221,22-02-2019,10:36:00,C,Pune,Member,Female,Food and beverages,30.41,1,30.41,1.5205,31.9305,Credit Card,1.5205,4.761904762,8.4
743-88-1662,22-02-2019,18:17:00,C,Pune,Normal,Male,Sports and travel,95.49,7,668.43,33.4215,701.8515,E-wallet,33.4215,4.761904762,8.7
831-64-0259,22-02-2019,10:43:00,B,Nashik,Normal,Female,Fashion accessories,39.75,5,198.75,9.9375,208.6875,E-wallet,9.9375,4.761904762,9.6
837-55-7229,22-02-2019,18:19:00,B,Nashik,Normal,Female,Fashion accessories,47.44,1,47.44,2.372,49.812,Credit Card,2.372,4.761904762,6.8
582-52-8065,22-02-2019,10:49:00,B,Nashik,Normal,Female,Fashion accessories,54.31,9,488.79,24.4395,513.2295,Cash,24.4395,4.761904762,8.9
807-14-7833,22-02-2019,12:30:00,A,Mumbai,Member,Female,Electronic accessories,17.42,10,174.2,8.71,182.91,E-wallet,8.71,4.761904762,7
864-24-7918,22-02-2019,15:15:00,A,Mumbai,Member,Female,Sports and travel,24.49,10,244.9,12.245,257.145,Cash,12.245,4.761904762,8.1
777-67-2495,22-02-2019,11:26:00,B,Nashik,Normal,Male,Home and lifestyle,68.97,3,206.91,10.3455,217.2555,E-wallet,10.3455,4.761904762,8.7
838-02-1821,22-02-2019,12:10:00,C,Pune,Member,Female,Home and lifestyle,12.73,2,25.46,1.273,26.733,Credit Card,1.273,4.761904762,5.2
690-01-6631,22-02-2019,18:35:00,B,Nashik,Normal,Male,Fashion accessories,17.49,10,174.9,8.745,183.645,E-wallet,8.745,4.761904762,6.6
347-56-2442,22-02-2019,15:33:00,A,Mumbai,Normal,Male,Home and lifestyle,65.82,1,65.82,3.291,69.111,Cash,3.291,4.761904762,4.1
787-56-0757,23-02-2019,18:45:00,C,Pune,Member,Female,Food and beverages,80.36,4,321.44,16.072,337.512,Credit Card,16.072,4.761904762,8.3
396-90-2219,23-02-2019,12:29:00,B,Nashik,Normal,Female,Electronic accessories,14.96,8,119.68,5.984,125.664,Cash,5.984,4.761904762,8.6
729-46-7422,23-02-2019,16:52:00,C,Pune,Normal,Male,Food and beverages,35.89,1,35.89,1.7945,37.6845,Credit Card,1.7945,4.761904762,7.9
503-07-0930,23-02-2019,19:49:00,C,Pune,Member,Male,Sports and travel,58.39,7,408.73,20.4365,429.1665,Credit Card,20.4365,4.761904762,8.2
695-09-5146,23-02-2019,20:00:00,B,Nashik,Member,Female,Food and beverages,98.79,3,296.37,14.8185,311.1885,E-wallet,14.8185,4.761904762,6.4
190-14-3147,23-02-2019,20:43:00,B,Nashik,Normal,Female,Health and beauty,17.97,4,71.88,3.594,75.474,E-wallet,3.594,4.761904762,6.4
274-05-5470,23-02-2019,18:30:00,A,Mumbai,Member,Female,Food and beverages,73.47,4,293.88,14.694,308.574,Cash,14.694,4.761904762,6
831-81-6575,23-02-2019,11:12:00,B,Nashik,Member,Female,Electronic accessories,75.59,9,680.31,34.0155,714.3255,Cash,34.0155,4.761904762,8
315-22-5665,24-02-2019,11:38:00,C,Pune,Normal,Female,Home and lifestyle,73.56,10,735.6,36.78,772.38,E-wallet,36.78,4.761904762,8
803-83-5989,24-02-2019,10:55:00,C,Pune,Normal,Male,Home and lifestyle,55.73,6,334.38,16.719,351.099,E-wallet,16.719,4.761904762,7
692-27-8933,24-02-2019,13:02:00,B,Nashik,Normal,Female,Sports and travel,57.95,6,347.7,17.385,365.085,Cash,17.385,4.761904762,5.2
740-11-5257,24-02-2019,16:44:00,C,Pune,Normal,Male,Electronic accessories,24.74,10,247.4,12.37,259.77,Cash,12.37,4.761904762,7.1
242-11-3142,24-02-2019,19:57:00,B,Nashik,Member,Male,Fashion accessories,83.77,2,167.54,8.377,175.917,Cash,8.377,4.761904762,4.6
516-77-6464,24-02-2019,13:08:00,C,Pune,Member,Female,Health and beauty,10.16,5,50.8,2.54,53.34,E-wallet,2.54,4.761904762,4.1
380-60-5336,24-02-2019,18:06:00,A,Mumbai,Normal,Female,Electronic accessories,40.26,10,402.6,20.13,422.73,Credit Card,20.13,4.761904762,5
186-43-8965,24-02-2019,10:10:00,A,Mumbai,Member,Female,Home and lifestyle,47.68,2,95.36,4.768,100.128,Credit Card,4.768,4.761904762,4.1
365-16-4334,24-02-2019,14:26:00,B,Nashik,Normal,Female,Food and beverages,26.43,8,211.44,10.572,222.012,E-wallet,10.572,4.761904762,8.9
355-53-5943,25-02-2019,14:36:00,A,Mumbai,Member,Female,Electronic accessories,68.84,6,413.04,20.652,433.692,E-wallet,20.652,4.761904762,5.8
300-71-4605,25-02-2019,11:24:00,C,Pune,Member,Male,Electronic accessories,86.04,5,430.2,21.51,451.71,E-wallet,21.51,4.761904762,4.8
871-79-8483,25-02-2019,19:39:00,B,Nashik,Normal,Male,Fashion accessories,94.13,5,470.65,23.5325,494.1825,Credit Card,23.5325,4.761904762,4.8
275-28-0149,25-02-2019,16:21:00,A,Mumbai,Normal,Male,Sports and travel,63.69,1,63.69,3.1845,66.8745,Cash,3.1845,4.761904762,6
505-02-0892,25-02-2019,14:12:00,B,Nashik,Member,Male,Health and beauty,42.57,8,340.56,17.028,357.588,E-wallet,17.028,4.761904762,5.6
735-06-4124,25-02-2019,15:31:00,C,Pune,Normal,Male,Food and beverages,48.61,1,48.61,2.4305,51.0405,Cash,2.4305,4.761904762,4.4
502-05-1910,25-02-2019,20:35:00,A,Mumbai,Normal,Male,Health and beauty,65.18,3,195.54,9.777,205.317,Credit Card,9.777,4.761904762,6.3
511-54-3087,25-02-2019,16:36:00,B,Nashik,Normal,Male,Sports and travel,88.45,1,88.45,4.4225,92.8725,Credit Card,4.4225,4.761904762,9.5
719-89-8991,25-02-2019,16:03:00,A,Mumbai,Member,Female,Sports and travel,91.41,5,457.05,22.8525,479.9025,E-wallet,22.8525,4.761904762,7.1
308-81-0538,25-02-2019,17:16:00,A,Mumbai,Normal,Female,Fashion accessories,73.05,4,292.2,14.61,306.81,Credit Card,14.61,4.761904762,4.9
834-83-1826,25-02-2019,17:16:00,B,Nashik,Member,Female,Home and lifestyle,82.04,5,410.2,20.51,430.71,Credit Card,20.51,4.761904762,7.6
636-17-0325,25-02-2019,18:37:00,B,Nashik,Normal,Male,Health and beauty,62.57,4,250.28,12.514,262.794,Cash,12.514,4.761904762,9.5
866-70-2814,25-02-2019,11:58:00,B,Nashik,Normal,Female,Electronic accessories,52.79,10,527.9,26.395,554.295,E-wallet,26.395,4.761904762,10
608-05-3804,25-02-2019,20:19:00,B,Nashik,Member,Male,Electronic accessories,39.75,1,39.75,1.9875,41.7375,Cash,1.9875,4.761904762,6.1
459-45-2396,25-02-2019,18:45:00,A,Mumbai,Member,Female,Food and beverages,99.6,3,298.8,14.94,313.74,Cash,14.94,4.761904762,5.8
574-80-1489,25-02-2019,13:22:00,B,Nashik,Member,Female,Food and beverages,62.85,4,251.4,12.57,263.97,E-wallet,12.57,4.761904762,8.7
466-61-5506,26-02-2019,10:52:00,B,Nashik,Member,Female,Electronic accessories,90.7,6,544.2,27.21,571.41,Cash,27.21,4.761904762,5.3
154-74-7179,26-02-2019,19:24:00,B,Nashik,Normal,Male,Sports and travel,54.45,1,54.45,2.7225,57.1725,E-wallet,2.7225,4.761904762,7.9
477-24-6490,26-02-2019,16:52:00,B,Nashik,Normal,Female,Health and beauty,99.71,6,598.26,29.913,628.173,E-wallet,29.913,4.761904762,7.9
649-11-3678,26-02-2019,20:26:00,C,Pune,Normal,Female,Food and beverages,22.93,9,206.37,10.3185,216.6885,Cash,10.3185,4.761904762,5.5
437-53-3084,26-02-2019,11:48:00,B,Nashik,Normal,Male,Fashion accessories,99.89,2,199.78,9.989,209.769,E-wallet,9.989,4.761904762,7.1
491-38-3499,26-02-2019,17:46:00,A,Mumbai,Member,Male,Fashion accessories,55.45,1,55.45,2.7725,58.2225,Credit Card,2.7725,4.761904762,4.9
707-32-7409,26-02-2019,11:58:00,B,Nashik,Member,Female,Sports and travel,95.54,4,382.16,19.108,401.268,E-wallet,19.108,4.761904762,4.5
702-72-0487,26-02-2019,12:28:00,A,Mumbai,Normal,Female,Electronic accessories,46.61,2,93.22,4.661,97.881,Credit Card,4.661,4.761904762,6.6
518-71-6847,26-02-2019,15:10:00,B,Nashik,Member,Male,Food and beverages,26.6,6,159.6,7.98,167.58,E-wallet,7.98,4.761904762,4.9
370-41-7321,27-02-2019,17:24:00,B,Nashik,Member,Male,Health and beauty,56.69,9,510.21,25.5105,535.7205,Credit Card,25.5105,4.761904762,8.4
318-68-5053,27-02-2019,17:55:00,B,Nashik,Normal,Female,Health and beauty,76.99,6,461.94,23.097,485.037,Cash,23.097,4.761904762,6.1
135-84-8019,27-02-2019,16:10:00,A,Mumbai,Normal,Female,Fashion accessories,77.93,9,701.37,35.0685,736.4385,E-wallet,35.0685,4.761904762,7.6
400-45-1220,27-02-2019,11:06:00,B,Nashik,Normal,Female,Health and beauty,13.5,10,135,6.75,141.75,Credit Card,6.75,4.761904762,4.8
605-72-4132,27-02-2019,15:12:00,C,Pune,Normal,Female,Food and beverages,94.47,8,755.76,37.788,793.548,Cash,37.788,4.761904762,9.1
741-73-3559,27-02-2019,17:27:00,B,Nashik,Normal,Male,Sports and travel,67.27,5,336.35,16.8175,353.1675,Cash,16.8175,4.761904762,6.9
665-63-9737,27-02-2019,17:36:00,B,Nashik,Normal,Male,Fashion accessories,52.42,3,157.26,7.863,165.123,E-wallet,7.863,4.761904762,7.5
250-81-7186,27-02-2019,10:23:00,C,Pune,Normal,Female,Electronic accessories,99.69,1,99.69,4.9845,104.6745,Credit Card,4.9845,4.761904762,8
105-10-6182,27-02-2019,12:22:00,A,Mumbai,Member,Male,Fashion accessories,21.48,2,42.96,2.148,45.108,E-wallet,2.148,4.761904762,6.6
191-29-0321,27-02-2019,18:57:00,B,Nashik,Member,Female,Fashion accessories,19.77,10,197.7,9.885,207.585,Credit Card,9.885,4.761904762,5
250-17-5703,27-02-2019,18:24:00,A,Mumbai,Member,Male,Food and beverages,18.85,10,188.5,9.425,197.925,E-wallet,9.425,4.761904762,5.6
759-98-4285,27-02-2019,19:01:00,C,Pune,Member,Female,Health and beauty,85.87,7,601.09,30.0545,631.1445,Credit Card,30.0545,4.761904762,8
263-12-5321,27-02-2019,12:52:00,A,Mumbai,Member,Male,Electronic accessories,92.6,7,648.2,32.41,680.61,Credit Card,32.41,4.761904762,9.3
243-55-8457,27-02-2019,11:40:00,A,Mumbai,Normal,Female,Food and beverages,74.44,10,744.4,37.22,781.62,E-wallet,37.22,4.761904762,5.1
399-46-5918,28-02-2019,19:01:00,C,Pune,Normal,Female,Electronic accessories,85.98,8,687.84,34.392,722.232,Cash,34.392,4.761904762,8.2
142-72-4741,28-02-2019,18:37:00,C,Pune,Member,Male,Fashion accessories,93.2,2,186.4,9.32,195.72,Credit Card,9.32,4.761904762,6
709-58-4068,28-02-2019,14:42:00,B,Nashik,Normal,Female,Fashion accessories,41.09,10,410.9,20.545,431.445,Cash,20.545,4.761904762,7.3
786-94-2700,28-02-2019,20:18:00,A,Mumbai,Member,Male,Food and beverages,80.62,6,483.72,24.186,507.906,Cash,24.186,4.761904762,9.1
635-28-5728,28-02-2019,19:33:00,A,Mumbai,Normal,Male,Health and beauty,56,3,168,8.4,176.4,E-wallet,8.4,4.761904762,4.8
291-59-1384,28-02-2019,17:38:00,B,Nashik,Normal,Male,Electronic accessories,60.3,1,60.3,3.015,63.315,Cash,3.015,4.761904762,6
877-22-3308,13-03-2019,16:40:00,A,Mumbai,Member,Male,Health and beauty,15.87,10,158.7,7.935,166.635,Cash,7.935,4.761904762,5.8
336-78-2147,13-03-2019,19:52:00,C,Pune,Member,Male,Home and lifestyle,63.91,8,511.28,25.564,536.844,Credit Card,25.564,4.761904762,4.6
101-17-6199,13-03-2019,19:44:00,A,Mumbai,Normal,Male,Food and beverages,45.79,7,320.53,16.0265,336.5565,Credit Card,16.0265,4.761904762,7
655-85-5130,13-03-2019,19:22:00,B,Nashik,Member,Female,Fashion accessories,38.3,4,153.2,7.66,160.86,Cash,7.66,4.761904762,5.7
585-03-5943,13-03-2019,11:46:00,B,Nashik,Normal,Male,Health and beauty,18.11,10,181.1,9.055,190.155,E-wallet,9.055,4.761904762,5.9
316-01-3952,13-03-2019,14:16:00,A,Mumbai,Normal,Female,Food and beverages,54.27,5,271.35,13.5675,284.9175,E-wallet,13.5675,4.761904762,4.6
686-41-0932,13-03-2019,19:48:00,B,Nashik,Normal,Female,Fashion accessories,34.7,2,69.4,3.47,72.87,E-wallet,3.47,4.761904762,8.2
173-57-2300,13-03-2019,12:51:00,C,Pune,Member,Male,Sports and travel,72.88,2,145.76,7.288,153.048,Cash,7.288,4.761904762,6.1
584-66-4073,13-03-2019,15:45:00,C,Pune,Normal,Male,Fashion accessories,56.5,1,56.5,2.825,59.325,E-wallet,2.825,4.761904762,9.6
137-74-8729,13-03-2019,12:47:00,C,Pune,Normal,Female,Fashion accessories,12.19,8,97.52,4.876,102.396,E-wallet,4.876,4.761904762,6.8
808-65-0703,14-03-2019,17:22:00,C,Pune,Normal,Male,Home and lifestyle,35.47,4,141.88,7.094,148.974,Credit Card,7.094,4.761904762,6.9
558-80-4082,14-03-2019,17:20:00,C,Pune,Normal,Male,Electronic accessories,27.85,7,194.95,9.7475,204.6975,E-wallet,9.7475,4.761904762,6
442-48-3607,14-03-2019,11:21:00,A,Mumbai,Member,Male,Food and beverages,23.48,2,46.96,2.348,49.308,Credit Card,2.348,4.761904762,7.9
115-99-4379,14-03-2019,19:02:00,B,Nashik,Member,Female,Fashion accessories,54.73,7,383.11,19.1555,402.2655,Credit Card,19.1555,4.761904762,8.5
122-61-9553,14-03-2019,19:33:00,C,Pune,Normal,Female,Electronic accessories,51.32,9,461.88,23.094,484.974,Cash,23.094,4.761904762,5.6
730-70-9830,14-03-2019,17:54:00,C,Pune,Normal,Female,Home and lifestyle,70.11,6,420.66,21.033,441.693,E-wallet,21.033,4.761904762,5.2
189-52-0236,14-03-2019,12:07:00,A,Mumbai,Normal,Male,Electronic accessories,99.55,7,696.85,34.8425,731.6925,Cash,34.8425,4.761904762,7.6
174-75-0888,14-03-2019,12:32:00,B,Nashik,Normal,Male,Electronic accessories,21.58,9,194.22,9.711,203.931,Cash,9.711,4.761904762,7.3
379-17-6588,14-03-2019,11:07:00,C,Pune,Normal,Male,Fashion accessories,59.61,10,596.1,29.805,625.905,Cash,29.805,4.761904762,5.3
373-09-4567,14-03-2019,20:35:00,C,Pune,Normal,Male,Food and beverages,77.56,10,775.6,38.78,814.38,E-wallet,38.78,4.761904762,6.9
840-19-2096,14-03-2019,18:10:00,C,Pune,Member,Male,Electronic accessories,87.91,5,439.55,21.9775,461.5275,E-wallet,21.9775,4.761904762,4.4
628-90-8624,14-03-2019,14:41:00,B,Nashik,Member,Male,Health and beauty,82.58,10,825.8,41.29,867.09,Cash,41.29,4.761904762,5
169-52-4504,14-03-2019,14:13:00,A,Mumbai,Normal,Female,Electronic accessories,15.69,3,47.07,2.3535,49.4235,Credit Card,2.3535,4.761904762,5.8
210-30-7976,14-03-2019,11:16:00,B,Nashik,Member,Female,Fashion accessories,22.32,4,89.28,4.464,93.744,E-wallet,4.464,4.761904762,4.1
499-27-7781,14-03-2019,16:45:00,B,Nashik,Normal,Female,Food and beverages,53.21,8,425.68,21.284,446.964,E-wallet,21.284,4.761904762,5
722-13-2115,14-03-2019,15:36:00,C,Pune,Member,Male,Sports and travel,42.85,1,42.85,2.1425,44.9925,Credit Card,2.1425,4.761904762,9.3
457-12-0244,14-03-2019,13:49:00,C,Pune,Member,Female,Sports and travel,35.22,6,211.32,10.566,221.886,E-wallet,10.566,4.761904762,6.5
139-32-4183,14-03-2019,14:19:00,A,Mumbai,Member,Female,Sports and travel,97.48,9,877.32,43.866,921.186,E-wallet,43.866,4.761904762,7.4
273-16-6619,15-03-2019,12:20:00,B,Nashik,Normal,Male,Home and lifestyle,33.2,2,66.4,3.32,69.72,Credit Card,3.32,4.761904762,4.4
848-62-7243,15-03-2019,15:36:00,A,Mumbai,Normal,Male,Health and beauty,24.89,9,224.01,11.2005,235.2105,Cash,11.2005,4.761904762,7.4
595-11-5460,15-03-2019,10:12:00,A,Mumbai,Normal,Male,Health and beauty,96.58,2,193.16,9.658,202.818,Credit Card,9.658,4.761904762,5.1
542-41-0513,15-03-2019,11:57:00,B,Nashik,Member,Female,Electronic accessories,57.49,4,229.96,11.498,241.458,Cash,11.498,4.761904762,6.6
760-54-1821,15-03-2019,10:26:00,B,Nashik,Normal,Male,Home and lifestyle,13.59,9,122.31,6.1155,128.4255,Cash,6.1155,4.761904762,5.8
510-09-5628,15-03-2019,18:20:00,A,Mumbai,Member,Female,Fashion accessories,19.66,10,196.6,9.83,206.43,Credit Card,9.83,4.761904762,7.2
585-11-6748,15-03-2019,13:05:00,B,Nashik,Member,Male,Sports and travel,96.8,3,290.4,14.52,304.92,Cash,14.52,4.761904762,5.3
605-83-1050,15-03-2019,16:26:00,B,Nashik,Normal,Male,Fashion accessories,27.18,2,54.36,2.718,57.078,E-wallet,2.718,4.761904762,4.3
359-94-5395,15-03-2019,10:50:00,B,Nashik,Normal,Male,Health and beauty,92.78,1,92.78,4.639,97.419,Credit Card,4.639,4.761904762,9.8
565-91-4567,15-03-2019,14:38:00,B,Nashik,Normal,Male,Health and beauty,10.75,8,86,4.3,90.3,E-wallet,4.3,4.761904762,6.2
361-59-0574,15-03-2019,14:48:00,B,Nashik,Member,Male,Sports and travel,90.53,8,724.24,36.212,760.452,Credit Card,36.212,4.761904762,6.5
154-87-7367,15-03-2019,14:04:00,C,Pune,Normal,Male,Home and lifestyle,65.26,8,522.08,26.104,548.184,E-wallet,26.104,4.761904762,6.3
617-15-4209,16-03-2019,19:47:00,C,Pune,Member,Male,Health and beauty,15.37,2,30.74,1.537,32.277,Cash,1.537,4.761904762,7.2
575-30-8091,16-03-2019,19:25:00,A,Mumbai,Normal,Male,Sports and travel,72.5,8,580,29,609,E-wallet,29,4.761904762,9.2
286-43-6208,16-03-2019,19:08:00,C,Pune,Normal,Female,Food and beverages,87.8,9,790.2,39.51,829.71,Cash,39.51,4.761904762,9.2
290-68-2984,16-03-2019,11:22:00,A,Mumbai,Normal,Male,Home and lifestyle,23.75,4,95,4.75,99.75,Cash,4.75,4.761904762,5.2
578-80-7669,16-03-2019,16:58:00,B,Nashik,Normal,Male,Sports and travel,74.97,1,74.97,3.7485,78.7185,Cash,3.7485,4.761904762,5.6
727-17-0390,16-03-2019,12:43:00,A,Mumbai,Normal,Female,Food and beverages,63.61,5,318.05,15.9025,333.9525,E-wallet,15.9025,4.761904762,4.8
701-69-8742,16-03-2019,10:11:00,B,Nashik,Normal,Male,Sports and travel,34.37,10,343.7,17.185,360.885,E-wallet,17.185,4.761904762,6.7
210-74-9613,16-03-2019,15:33:00,C,Pune,Normal,Male,Fashion accessories,97.26,4,389.04,19.452,408.492,E-wallet,19.452,4.761904762,6.8
711-31-1234,16-03-2019,18:51:00,B,Nashik,Normal,Female,Electronic accessories,95.64,4,382.56,19.128,401.688,Cash,19.128,4.761904762,7.9
662-47-5456,17-03-2019,19:06:00,C,Pune,Member,Male,Fashion accessories,35.19,10,351.9,17.595,369.495,Credit Card,17.595,4.761904762,8.4
320-32-8842,17-03-2019,18:58:00,C,Pune,Member,Female,Food and beverages,22.62,1,22.62,1.131,23.751,Cash,1.131,4.761904762,6.4
642-30-6693,17-03-2019,13:54:00,B,Nashik,Normal,Female,Sports and travel,54.51,6,327.06,16.353,343.413,E-wallet,16.353,4.761904762,7.8
220-68-6701,17-03-2019,16:36:00,A,Mumbai,Normal,Female,Home and lifestyle,77.47,4,309.88,15.494,325.374,Cash,15.494,4.761904762,4.2
152-03-4217,17-03-2019,11:55:00,B,Nashik,Normal,Female,Home and lifestyle,11.28,9,101.52,5.076,106.596,Credit Card,5.076,4.761904762,4.3
880-46-5796,17-03-2019,19:53:00,A,Mumbai,Member,Male,Sports and travel,76.92,10,769.2,38.46,807.66,E-wallet,38.46,4.761904762,5.6
263-87-5680,18-03-2019,17:38:00,C,Pune,Member,Female,Home and lifestyle,28.53,10,285.3,14.265,299.565,E-wallet,14.265,4.761904762,7.8
439-54-7422,18-03-2019,17:15:00,A,Mumbai,Normal,Female,Electronic accessories,51.19,4,204.76,10.238,214.998,Credit Card,10.238,4.761904762,4.7
485-30-8700,18-03-2019,16:10:00,A,Mumbai,Normal,Female,Sports and travel,33.26,5,166.3,8.315,174.615,Credit Card,8.315,4.761904762,4.2
413-20-6708,18-03-2019,15:52:00,C,Pune,Member,Female,Fashion accessories,51.47,1,51.47,2.5735,54.0435,E-wallet,2.5735,4.761904762,8.5
420-04-7590,18-03-2019,11:29:00,B,Nashik,Normal,Male,Home and lifestyle,99.7,3,299.1,14.955,314.055,E-wallet,14.955,4.761904762,4.7
776-68-1096,18-03-2019,13:45:00,B,Nashik,Normal,Male,Home and lifestyle,44.12,3,132.36,6.618,138.978,Credit Card,6.618,4.761904762,7.9
256-58-3609,18-03-2019,15:29:00,C,Pune,Member,Male,Fashion accessories,91.98,1,91.98,4.599,96.579,Cash,4.599,4.761904762,9.8
574-22-5561,19-03-2019,17:08:00,C,Pune,Member,Female,Fashion accessories,82.63,10,826.3,41.315,867.615,E-wallet,41.315,4.761904762,7.9
716-39-1409,19-03-2019,18:19:00,B,Nashik,Normal,Male,Health and beauty,30.35,7,212.45,10.6225,223.0725,Cash,10.6225,4.761904762,8
568-90-5112,19-03-2019,12:46:00,C,Pune,Normal,Male,Health and beauty,66.14,4,264.56,13.228,277.788,Credit Card,13.228,4.761904762,5.6
831-07-6050,19-03-2019,11:30:00,A,Mumbai,Normal,Male,Electronic accessories,32.71,5,163.55,8.1775,171.7275,Credit Card,8.1775,4.761904762,9.9
850-41-9669,19-03-2019,13:25:00,A,Mumbai,Normal,Female,Electronic accessories,75.06,9,675.54,33.777,709.317,E-wallet,33.777,4.761904762,6.2
898-04-2717,19-03-2019,15:49:00,A,Mumbai,Normal,Male,Fashion accessories,76.4,9,687.6,34.38,721.98,E-wallet,34.38,4.761904762,7.5
462-78-5240,19-03-2019,14:35:00,C,Pune,Normal,Female,Electronic accessories,26.61,2,53.22,2.661,55.881,Cash,2.661,4.761904762,4.2
301-81-8610,19-03-2019,19:42:00,B,Nashik,Member,Male,Fashion accessories,25.42,8,203.36,10.168,213.528,Credit Card,10.168,4.761904762,6.7
751-69-0068,19-03-2019,19:09:00,C,Pune,Normal,Male,Sports and travel,99.24,9,893.16,44.658,937.818,E-wallet,44.658,4.761904762,9
